Date,Date,Estimated_Liabilities,Daily_Change_Pct,SCFI_Impact,CNY_Impact,ZAR_Impact,Total_Impact
2024-08-01 00:00:00+05:30,2024-08-01 00:00:00+05:30,1434962400000.0,,,,,0.0
2024-08-02 00:00:00+05:30,2024-08-02 00:00:00+05:30,1412949908186.8337,-1.5340117492393057,,,,-1.5340117492392942
2024-08-05 00:00:00+05:30,2024-08-05 00:00:00+05:30,1374715461523.008,-2.7060015675212434,,,,-2.7060015675212497
2024-08-06 00:00:00+05:30,2024-08-06 00:00:00+05:30,1366440577006.4985,-0.6019343455511916,,,,-0.6019343455511944
2024-08-07 00:00:00+05:30,2024-08-07 00:00:00+05:30,1412643322625.8206,3.38124806865292,,,,3.3812480686529165
2024-08-08 00:00:00+05:30,2024-08-08 00:00:00+05:30,1400281166072.0447,-0.8751081292620366,,,,-0.8751081292620412
2024-08-09 00:00:00+05:30,2024-08-09 00:00:00+05:30,1419514880662.7703,1.3735609002496485,,,,1.3735609002496585
2024-08-12 00:00:00+05:30,2024-08-12 00:00:00+05:30,1436322367361.8948,1.1840303281130282,,,,1.1840303281130238
2024-08-13 00:00:00+05:30,2024-08-13 00:00:00+05:30,1426096003126.3188,-0.7119825234190857,,,,-0.7119825234190907
2024-08-14 00:00:00+05:30,2024-08-14 00:00:00+05:30,1411289508704.0254,-1.038253693288138,,,,-1.0382536932881226
2024-08-16 00:00:00+05:30,2024-08-16 00:00:00+05:30,1414095758567.1226,0.19884296211301056,,,,0.19884296211301056
2024-08-19 00:00:00+05:30,2024-08-19 00:00:00+05:30,1425100393242.5427,0.7782100051393348,,,,0.7782100051393093
2024-08-20 00:00:00+05:30,2024-08-20 00:00:00+05:30,1415154977531.2214,-0.697874743314919,,,,-0.6978747433149124
2024-08-21 00:00:00+05:30,2024-08-21 00:00:00+05:30,1410524965067.26,-0.32717352780955444,,,,-0.32717352780956555
