Date,Date,Estimated_Liabilities,Daily_Change_Pct,SCFI_Impact,CNY_Impact,ZAR_Impact,Total_Impact
2024-08-01 00:00:00-04:00,2024-08-01 00:00:00-04:00,1249000000.0,,0.0,,,0.0
2024-08-02 00:00:00-04:00,2024-08-02 00:00:00-04:00,1232477848.599852,-1.322830376312889,-0.5234480607257974,,,-1.3228303763128946
2024-08-05 00:00:00-04:00,2024-08-05 00:00:00-04:00,1187367793.9676495,-3.6601107827982093,-0.7991087896869808,,,-3.6601107827981956
2024-08-06 00:00:00-04:00,2024-08-06 00:00:00-04:00,1257133407.298286,5.875653161983707,4.173312585315978,,,5.875653161983715
2024-08-07 00:00:00-04:00,2024-08-07 00:00:00-04:00,1226646007.0987847,-2.4251523364590244,-0.12011768084927876,,,-2.4251523364590186
2024-08-08 00:00:00-04:00,2024-08-08 00:00:00-04:00,1270451000.0696387,3.5711193545120645,0.8140698888681497,,,3.571119354512057
2024-08-09 00:00:00-04:00,2024-08-09 00:00:00-04:00,1270744549.1792996,0.023105897798880726,0.1174172936529061,,,0.023105897798887384
2024-08-12 00:00:00-04:00,2024-08-12 00:00:00-04:00,1295169315.7515316,1.9220831274079808,0.08771893222619509,,,1.9220831274080121
2024-08-13 00:00:00-04:00,2024-08-13 00:00:00-04:00,1347204406.575537,4.017628443722954,1.0787164954434036,,,4.017628443722928
2024-08-14 00:00:00-04:00,2024-08-14 00:00:00-04:00,1364534728.0841136,1.2863913912387392,0.5347106317082861,,,1.2863913912387372
2024-08-15 00:00:00-04:00,2024-08-15 00:00:00-04:00,1399578591.2500334,2.5681913728295758,0.7465433448880265,,,2.5681913728295735
2024-08-16 00:00:00-04:00,2024-08-16 00:00:00-04:00,1420478357.6976857,1.4932899501546082,0.8633075018376778,,,1.4932899501546213
2024-08-19 00:00:00-04:00,2024-08-19 00:00:00-04:00,1437113105.6873007,1.1710666269197256,-0.7867100527067415,,,1.1710666269196923
2024-08-20 00:00:00-04:00,2024-08-20 00:00:00-04:00,1406791274.0874202,-2.109912677010839,-1.157990453447697,,,-2.1099126770108128
2024-08-21 00:00:00-04:00,2024-08-21 00:00:00-04:00,1427984199.263954,1.5064726066261303,1.0644258644640558,,,1.5064726066261247
2024-08-22 00:00:00-04:00,2024-08-22 00:00:00-04:00,1392978319.1728737,-2.4514192880512153,-0.7844916379919942,,,-2.4514192880512105
2024-08-23 00:00:00-04:00,2024-08-23 00:00:00-04:00,1422659483.3450358,2.130770002923388,0.08333298798568256,,,2.1307700029233914
2024-08-26 00:00:00-04:00,2024-08-26 00:00:00-04:00,1413382304.6441402,-0.6521011394154952,0.3601129087423427,,,-0.6521011394154957
2024-08-27 00:00:00-04:00,2024-08-27 00:00:00-04:00,1433855873.1984313,1.448551357054506,0.7937940603868632,,,1.448551357054506
2024-08-28 00:00:00-04:00,2024-08-28 00:00:00-04:00,1416121584.5934837,-1.236825048907364,-0.2933312507248709,,,-1.2368250489073573
2024-08-29 00:00:00-04:00,2024-08-29 00:00:00-04:00,1371620198.7517614,-3.142483408618968,-0.26930217726409134,,,-3.1424834086189715
2024-08-30 00:00:00-04:00,2024-08-30 00:00:00-04:00,1398108707.4262092,1.9311839165501832,1.2500009914872212,,,1.9311839165501832
2024-09-03 00:00:00-04:00,2024-09-03 00:00:00-04:00,1323228534.1675038,-5.355819104835769,-1.0695649834348153,,,-5.355819104835774
2024-09-04 00:00:00-04:00,2024-09-04 00:00:00-04:00,1310853776.1005108,-0.9351943180985312,-0.18935986902942512,,,-0.9351943180985322
2024-09-05 00:00:00-04:00,2024-09-05 00:00:00-04:00,1301776570.642282,-0.6924651417056893,-1.1161548488809314,,,-0.692465141705696
2024-09-06 00:00:00-04:00,2024-09-06 00:00:00-04:00,1265697445.1788423,-2.7715297906797276,-0.9330809272265438,,,-2.7715297906797156
2024-09-09 00:00:00-04:00,2024-09-09 00:00:00-04:00,1280318541.7286992,1.1551810115087102,-0.4377413814888753,,,1.1551810115087147
2024-09-10 00:00:00-04:00,2024-09-10 00:00:00-04:00,1286863953.8653738,0.5112330973381818,-0.17769216583487846,,,0.5112330973381819
2024-09-11 00:00:00-04:00,2024-09-11 00:00:00-04:00,1342109777.2655046,4.293058581226705,0.6256209749254382,,,4.293058581226696
2024-09-12 00:00:00-04:00,2024-09-12 00:00:00-04:00,1351332470.4872744,0.6871787522896078,-0.17509655259554946,,,0.6871787522896012
2024-09-13 00:00:00-04:00,2024-09-13 00:00:00-04:00,1353111670.8730752,0.1316626681189259,0.14677233109215093,,,0.13166266811893534
2024-09-16 00:00:00-04:00,2024-09-16 00:00:00-04:00,1369314153.2216752,1.197423885801352,2.0739979733227454,,,1.1974238858013406
2024-09-17 00:00:00-04:00,2024-09-17 00:00:00-04:00,1356674933.7116618,-0.9230328540953292,-0.4644780948458316,,,-0.9230328540953125
2024-09-18 00:00:00-04:00,2024-09-18 00:00:00-04:00,1345326223.9973383,-0.8365091321673623,0.027750165523510173,,,-0.8365091321673535
2024-09-19 00:00:00-04:00,2024-09-19 00:00:00-04:00,1373832398.229094,2.118904227337226,0.3327185217977502,,,2.118904227337216
2024-09-20 00:00:00-04:00,2024-09-20 00:00:00-04:00,1379093777.4206324,0.38297096489501303,1.096893812010764,,,0.382970964895024
2024-09-23 00:00:00-04:00,2024-09-23 00:00:00-04:00,1391429963.803329,0.8945139616081343,0.7936500309783234,,,0.8945139616081343
2024-09-24 00:00:00-04:00,2024-09-24 00:00:00-04:00,1429526889.9727938,2.7379693668038385,0.9536076054224041,,,2.737969366803842
2024-09-25 00:00:00-04:00,2024-09-25 00:00:00-04:00,1459646160.928059,2.1069397971127612,1.1240634667768035,,,2.106939797112769
2024-09-26 00:00:00-04:00,2024-09-26 00:00:00-04:00,1467384906.1702323,0.5301795359262229,0.33707880961666215,,,0.5301795359262307
2024-09-27 00:00:00-04:00,2024-09-27 00:00:00-04:00,1443706795.6207988,-1.6136264213887586,-0.6558715370619439,,,-1.6136264213887512
2024-09-30 00:00:00-04:00,2024-09-30 00:00:00-04:00,1456111078.1470768,0.8591967956308011,0.8443712452034057,,,0.8591967956307965
2024-10-01 00:00:00-04:00,2024-10-01 00:00:00-04:00,1413864958.9105082,-2.9012978385088206,-1.25603974533671,,,-2.9012978385088193
2024-10-02 00:00:00-04:00,2024-10-02 00:00:00-04:00,1431053931.4903069,1.2157435879197598,0.504203620211936,,,1.2157435879197642
2024-10-03 00:00:00-04:00,2024-10-03 00:00:00-04:00,1448824554.0150087,1.2417856611592226,-0.2727287773974463,,,1.2417856611591938
2024-10-04 00:00:00-04:00,2024-10-04 00:00:00-04:00,1466697808.4441686,1.2336382883372021,0.47539750880220216,,,1.2336382883372021
2024-10-07 00:00:00-04:00,2024-10-07 00:00:00-04:00,1474266478.4020286,0.5160347219641981,-0.49261270425698944,,,0.5160347219642137
2024-10-08 00:00:00-04:00,2024-10-08 00:00:00-04:00,1476385987.9209242,0.14376705635965603,-1.6777941942088557,,,0.14376705635964387
2024-10-09 00:00:00-04:00,2024-10-09 00:00:00-04:00,1454822130.048614,-1.4605840240110135,-1.3793115078804619,,,-1.4605840240110046
2024-10-10 00:00:00-04:00,2024-10-10 00:00:00-04:00,1462246486.1441407,0.5103274099410804,-0.2224279628977388,,,0.5103274099410794
2024-10-11 00:00:00-04:00,2024-10-11 00:00:00-04:00,1465064836.8099964,0.19274114812801724,0.19607757584003682,,,0.19274114812800336
2024-10-14 00:00:00-04:00,2024-10-14 00:00:00-04:00,1465972272.230178,0.06193824309903562,-1.029684308138018,,,0.06193824309904672
2024-10-15 00:00:00-04:00,2024-10-15 00:00:00-04:00,1426187226.383702,-2.713901661042417,-0.6051874386890932,,,-2.713901661042419
2024-10-16 00:00:00-04:00,2024-10-16 00:00:00-04:00,1454249397.6654568,1.9676358589264753,0.5588251106192077,,,1.9676358589264789
2024-10-17 00:00:00-04:00,2024-10-17 00:00:00-04:00,1471001083.7960675,1.1519128807962797,0.7507197303644307,,,1.1519128807963086
2024-10-18 00:00:00-04:00,2024-10-18 00:00:00-04:00,1465814565.1548357,-0.3525842841561655,-0.7042253773371521,,,-0.35258428415616877
2024-10-21 00:00:00-04:00,2024-10-21 00:00:00-04:00,1482113831.934745,1.1119596685265298,-0.74999793676222,,,1.1119596685265267
2024-10-22 00:00:00-04:00,2024-10-22 00:00:00-04:00,1474540943.6391308,-0.5109518670187829,-0.47337513511561236,,,-0.5109518670187746
2024-10-23 00:00:00-04:00,2024-10-23 00:00:00-04:00,1451042190.1446598,-1.5936318076374856,-0.33066030577972416,,,-1.593631807637494
2024-10-24 00:00:00-04:00,2024-10-24 00:00:00-04:00,1451931850.306767,0.06131180527690905,-0.2127650323278207,,,0.06131180527690462
2024-10-25 00:00:00-04:00,2024-10-25 00:00:00-04:00,1454967680.8600786,0.20908905281402657,-0.1530618053930266,,,0.20908905281403325
2024-10-28 00:00:00-04:00,2024-10-28 00:00:00-04:00,1444429498.899247,-0.724289762546626,-0.400000352125901,,,-0.7242897625466238
2024-10-29 00:00:00-04:00,2024-10-29 00:00:00-04:00,1451409771.633746,0.48325465104517296,0.24948001452519408,,,0.4832546510451707
2024-10-30 00:00:00-04:00,2024-10-30 00:00:00-04:00,1433600232.7550058,-1.2270510524876266,-0.6185561232921988,,,-1.2270510524876173
2024-10-31 00:00:00-04:00,2024-10-31 00:00:00-04:00,1407210431.9734154,-1.8408061172587975,0.28421100817228373,,,-1.8408061172588068
2024-11-01 00:00:00-04:00,2024-11-01 00:00:00-04:00,1407917076.4317243,0.05021597639223163,-0.8446312412961076,,,0.05021597639224846
2024-11-04 00:00:00-05:00,2024-11-04 00:00:00-05:00,1409145822.7605226,0.0872740553664153,-0.12875524623216617,,,0.08727405536640756
2024-11-05 00:00:00-05:00,2024-11-05 00:00:00-05:00,1450825111.6748965,2.957769752510342,1.6810360109693077,,,2.9577697525103597
2024-11-06 00:00:00-05:00,2024-11-06 00:00:00-05:00,1460546416.4127696,0.6700535205549585,-1.1632656338114522,,,0.6700535205549607
2024-11-07 00:00:00-05:00,2024-11-07 00:00:00-05:00,1484144105.2289646,1.615675376764325,0.6050942001416137,,,1.6156753767643428
2024-11-08 00:00:00-05:00,2024-11-08 00:00:00-05:00,1476220125.5937319,-0.5339090461172091,-0.1560850328203911,,,-0.5339090461171991
2024-11-11 00:00:00-05:00,2024-11-11 00:00:00-05:00,1459996649.7891023,-1.0989875780283431,-0.3765716547056708,,,-1.0989875780283578
2024-11-12 00:00:00-05:00,2024-11-12 00:00:00-05:00,1459781627.6632268,-0.014727576663042807,-0.9533874482917047,,,-0.014727576663046103
2024-11-13 00:00:00-05:00,2024-11-13 00:00:00-05:00,1449395925.6466358,-0.7114558657116521,-0.09847052139584811,,,-0.711455865711656
2024-11-14 00:00:00-05:00,2024-11-14 00:00:00-05:00,1449671649.343206,0.019023352535452176,-0.13172326024307512,,,0.01902335253545996
2024-11-15 00:00:00-05:00,2024-11-15 00:00:00-05:00,1426985979.1667256,-1.5648833435321974,-0.09922734502949448,,,-1.5648833435322085
2024-11-18 00:00:00-05:00,2024-11-18 00:00:00-05:00,1413500159.0711386,-0.9450562438925947,-0.36504310998259676,,,-0.9450562438925891
2024-11-19 00:00:00-05:00,2024-11-19 00:00:00-05:00,1439410992.7440093,1.8330973298154918,-0.3695429112845816,,,1.833097329815472
2024-11-20 00:00:00-05:00,2024-11-20 00:00:00-05:00,1424194713.109797,-1.0571184818593649,-0.7142858687519182,,,-1.0571184818593555
2024-11-21 00:00:00-05:00,2024-11-21 00:00:00-05:00,1413230428.2816527,-0.7698585542564751,-1.0104528690478842,,,-0.7698585542564806
2024-11-22 00:00:00-05:00,2024-11-22 00:00:00-05:00,1393783901.567018,-1.3760336832175146,0.07211703785078294,,,-1.376033683217502
2024-11-25 00:00:00-05:00,2024-11-25 00:00:00-05:00,1358056494.2049747,-2.5633390744343787,-0.6834551459762028,,,-2.563339074434371
2024-11-26 00:00:00-05:00,2024-11-26 00:00:00-05:00,1360100498.0817108,0.1505094880410507,-0.14723913027706703,,,0.15050948804104625
2024-11-27 00:00:00-05:00,2024-11-27 00:00:00-05:00,1354043995.5019073,-0.44529816644767184,0.07398443382375719,,,-0.4452981664476697
2024-11-29 00:00:00-05:00,2024-11-29 00:00:00-05:00,1364647007.1960592,0.7830625688215909,-0.1845025462400085,,,0.7830625688216075
2024-12-02 00:00:00-05:00,2024-12-02 00:00:00-05:00,1359241471.927841,-0.3961123455160087,-0.5198014893843539,,,-0.39611234551601654
2024-12-03 00:00:00-05:00,2024-12-03 00:00:00-05:00,1360784034.6049936,0.11348702265276955,-0.41561762993076673,,,0.11348702265277077
2024-12-04 00:00:00-05:00,2024-12-04 00:00:00-05:00,1371661906.8924356,0.799382709586216,-0.7662828015858048,,,0.799382709586217
2024-12-05 00:00:00-05:00,2024-12-05 00:00:00-05:00,1376757321.802102,0.3714774671559118,0.3931844159869779,,,0.3714774671559101
2024-12-06 00:00:00-05:00,2024-12-06 00:00:00-05:00,1346866414.5840402,-2.171109370163826,-1.358343740371114,,,-2.171109370163813
2024-12-09 00:00:00-05:00,2024-12-09 00:00:00-05:00,1340180646.4559886,-0.49639430129500006,0.6504058737032814,,,-0.49639430129501333
2024-12-10 00:00:00-05:00,2024-12-10 00:00:00-05:00,1321265534.109954,-1.4113852782499325,-0.1989397519409597,,,-1.4113852782499214
2024-12-11 00:00:00-05:00,2024-12-11 00:00:00-05:00,1342575767.9097755,1.6128653362760037,0.20026779277483972,,,1.612865336275997
2024-12-12 00:00:00-05:00,2024-12-12 00:00:00-05:00,1322280295.380333,-1.5116817251245362,-0.87533073463405,,,-1.5116817251245518
2024-12-13 00:00:00-05:00,2024-12-13 00:00:00-05:00,1308350942.2297208,-1.0534342226286908,-0.04098454363655968,,,-1.0534342226286926
2024-12-16 00:00:00-05:00,2024-12-16 00:00:00-05:00,1290966297.0634933,-1.3287448042495598,-0.5745548601154804,,,-1.3287448042495602
2024-12-17 00:00:00-05:00,2024-12-17 00:00:00-05:00,1280099567.746332,-0.8417515888586302,-0.2928877444206057,,,-0.8417515888586403
2024-12-18 00:00:00-05:00,2024-12-18 00:00:00-05:00,1264906967.2120836,-1.1868295964661213,-0.6760557023714042,,,-1.1868295964661157
2024-12-19 00:00:00-05:00,2024-12-19 00:00:00-05:00,1269441700.901889,0.3585033371901192,-0.25936574474714646,,,0.3585033371900948
2024-12-20 00:00:00-05:00,2024-12-20 00:00:00-05:00,1290889302.9757998,1.6895302918340516,0.30523122235401656,,,1.6895302918340516
2024-12-23 00:00:00-05:00,2024-12-23 00:00:00-05:00,1325138695.9163623,2.653162657836705,0.9928058649737093,,,2.6531626578367176
2024-12-24 00:00:00-05:00,2024-12-24 00:00:00-05:00,1326933234.5014436,0.13542269881723357,-0.041781694778918466,,,0.13542269881722024
2024-12-26 00:00:00-05:00,2024-12-26 00:00:00-05:00,1322367037.495765,-0.34411656042320216,-0.25104578301714975,,,-0.3441165604231755
2024-12-27 00:00:00-05:00,2024-12-27 00:00:00-05:00,1288188987.6690536,-2.584611447320717,-1.645571037971194,,,-2.584611447320702
2024-12-30 00:00:00-05:00,2024-12-30 00:00:00-05:00,1290219899.2893934,0.1576563407838849,0.0,,,0.15765634078387158
2024-12-31 00:00:00-05:00,2024-12-31 00:00:00-05:00,1289954539.503597,-0.020567020082584708,1.0267858314929779,,,-0.02056702008259477
2025-01-02 00:00:00-05:00,2025-01-02 00:00:00-05:00,1312342681.476024,1.7355760444893065,0.3884898779475243,,,1.7355760444893378
2025-01-03 00:00:00-05:00,2025-01-03 00:00:00-05:00,1329137551.7470155,1.2797625580615923,-0.7244321472234727,,,1.2797625580615815
2025-01-06 00:00:00-05:00,2025-01-06 00:00:00-05:00,1335742312.748529,0.4969208034813377,-1.048033952472035,,,0.49692080348134554
2025-01-07 00:00:00-05:00,2025-01-07 00:00:00-05:00,1311670166.3197918,-1.8021549664923309,0.9954741465801686,,,-1.8021549664923364
2025-01-08 00:00:00-05:00,2025-01-08 00:00:00-05:00,1313267189.6753235,0.1217549500277526,0.13138778201176704,,,0.12175495002775759
2025-01-10 00:00:00-05:00,2025-01-10 00:00:00-05:00,1315594604.036873,0.17722321701534316,1.5261623494653562,,,0.17722321701534194
2025-01-13 00:00:00-05:00,2025-01-13 00:00:00-05:00,1296278164.784832,-1.4682668348417582,-0.5809123075363554,,,-1.4682668348417387
2025-01-14 00:00:00-05:00,2025-01-14 00:00:00-05:00,1287099522.2844534,-0.7080766111571601,-0.2115663878368745,,,-0.7080766111571551
2025-01-15 00:00:00-05:00,2025-01-15 00:00:00-05:00,1312277691.3232093,1.9561944203092763,0.42613595955011796,,,1.956194420309283
2025-01-16 00:00:00-05:00,2025-01-16 00:00:00-05:00,1297947857.9779692,-1.09198178403771,-0.21008283543140438,,,-1.0919817840377144
2025-01-17 00:00:00-05:00,2025-01-17 00:00:00-05:00,1314952893.8288407,1.3101478419451418,-0.08462615160542919,,,1.3101478419451418
2025-01-21 00:00:00-05:00,2025-01-21 00:00:00-05:00,1330591145.3563948,1.1892632504894474,0.16973109285071342,,,1.1892632504894796
2025-01-22 00:00:00-05:00,2025-01-22 00:00:00-05:00,1353191711.0793126,1.6985357073651786,-0.2953593685522604,,,1.698535707365171
2025-01-23 00:00:00-05:00,2025-01-23 00:00:00-05:00,1350929521.5817544,-0.16717435371768063,-0.21306899576332916,,,-0.16717435371767841
2025-01-24 00:00:00-05:00,2025-01-24 00:00:00-05:00,1332514442.3302195,-1.3631413746864718,0.042919438666457754,,,-1.363141374686484
2025-01-27 00:00:00-05:00,2025-01-27 00:00:00-05:00,1243331672.207535,-6.692818275704926,0.9428562436785026,,,-6.692818275704934
2025-01-28 00:00:00-05:00,2025-01-28 00:00:00-05:00,1276223361.2113998,2.645447690194014,-1.3711908585691046,,,2.6454476901940116
2025-01-29 00:00:00-05:00,2025-01-29 00:00:00-05:00,1256560530.4857101,-1.5407044976065598,0.30479030341584945,,,-1.5407044976065472
2025-01-30 00:00:00-05:00,2025-01-30 00:00:00-05:00,1264152873.9656627,0.6042162948582952,0.2586204415977966,,,0.6042162948583207
2025-01-31 00:00:00-05:00,2025-01-31 00:00:00-05:00,1238388853.326292,-2.038046281423911,-0.38461603774539666,,,-2.0380462814239086
